0,25,50,75,100,125
3557442148,3009632041,3002864267,2830543501,2933724913,3910860088
3781363979,2907591539,3093395049,3028009315,2776870923,3526280508
3568729344,2863727759,2754605991,2811849350,2843383041,3187952991
3481364620,2919791726,2760278252,2739779070,2980636814,4015697994
3965095017,3251790656,2968206929,3101032382,3090040779,3985234078
3813411797,3252599154,2981203877,2918436265,2950846383,3605020973
2724865329,2833627507,2699690139,2679175532,3198739292,3648899745
2905252394,2723925802,2696224735,2727451348,3504573308,4230728484
3047484665,2970988618,2951988336,2828962825,3281628086,4068074503
3454405982,3285431951,3163638959,3058364408,3497028722,4707791219
3076748982,3143767149,3039426614,2757236307,3233988247,4043074521
2893488660,3156414984,3362156130,3349614913,3449224942,4570987225
3234230790,3583897071,3220234095,3360333795,3660000584,4106318266
3051184492,3022201266,2899165789,2724842770,3200580496,3856982530
2877555958,2823221913,2997328709,2757656202,3299064612,3774272505
2976024827,3382022388,2918892670,2726504991,3089037244,3926473510
3138896415,2964969010,2910795741,2824057262,2990990166,3829858589
2944302738,2800695898,2769816548,2771821196,3074257753,3705354938
2853877274,2880214115,2837589254,2720882736,3399151990,4368383502
3284842180,3315565467,2985290798,3207385562,3422472718,4454576553
3240749828,3086219422,2962134655,2907437025,3392551161,4297339243
2293917948,2113946061,2286698761,2177297253,2443134484,3139870944
2585279985,2371775583,2435306623,2552226339,2662001602,3505826980
2466416790,2822624832,2664621375,2270118462,2740414463,3595842589
2673245891,2897283088,2817257762,2666055248,2507572459,3776354306
2570707343,2717970433,2567171353,2680369079,2659991602,3679773291
2435518857,2567169667,2686486949,2564362365,2560862708,3581714472
2578275060,2818618607,2803884716,2716752440,2623567991,3391480928
2422591075,2456495274,2458840484,2602022353,2550774527,3454285422
2567334034,2489461243,2487653240,2508290557,2509960780,3300198204
2697760251,2678218166,2597066445,2746009050,2676206526,3521538254
2805782747,2856180949,2769662977,2804984367,2826120343,3594009291
2663677628,2822510910,2878248688,2763486692,2896754142,3668367352
2718981152,2968874656,2930802755,3165246999,3307398437,4574267106
3703458024,3626702853,3637403058,3509541160,3578518645,4553808100
3091374703,3244454740,3113604838,3057540911,3213970369,4588817843
3207119124,3228230809,3373820257,3033551898,3522502582,3861277697
2575180371,1967282106,2047083944,2164024285,2229516601,2746451505
2871784133,2395391000,2414341386,2573932152,2600753016,3269805397
2818275892,2709218036,2597566320,2359897193,2720910690,3519108275
2779892233,2847844137,2746143410,2570221890,2505462027,3697528739
2654261770,2616664036,2609648284,2653887359,2618698492,3600015830
2529032673,2575063925,2707078951,2634463710,2618209354,3611814111
2654775626,2874434848,2810551394,2915637902,2846118613,3314062774
2498773941,2490643034,2518668709,2555896354,2708143448,3073971417
2437313011,2425396714,2411257827,2449184281,2648860134,3201922737
2409222876,2633914189,2565306999,2932473681,2851401394,3386153834
2529852113,2565511445,2680372226,2728665013,2750055245,3396319681
2946523727,2747021558,2556339438,2653190283,2718093489,3353854282
2719620245,2715285586,2850477349,3279073935,3200084706,4164526052
4021485747,3519597672,3560139567,3298031020,3309325886,4210530093
3893861526,3058291118,3181222981,3035478999,3021672432,3910322275
3614481988,3080076449,2998824050,3288035311,2916075689,3753549633
3496969828,2617082946,2653505940,2671082398,2906378602,3522835573
3340642910,2729041888,2750511151,2711742661,3015164388,3356757809
4155309927,3128448526,2905798564,3089365636,3049164282,3707997024
4298768156,3252921780,2995258519,3167316805,3038731377,4134197008
4040850546,3134460304,2949611904,3137464552,2825140051,3727683833
3666374493,2999739440,3116809812,3303562885,3366050144,3842723297
4341254566,3087297820,3238242526,3023800340,3281604310,3854504884
4240330444,2986947122,2972469000,2819786254,3078364589,3542146469
3701777713,2890401486,3044133864,2872038288,2938139790,3693508601
3576677296,2950161884,2894147810,2979961497,2926461453,3937469834
3746069540,2950175292,3130248721,2875464416,2852110001,3623468269
3419563706,2890775399,2732378417,2805626687,2949659709,3329250453
3223754249,2924261620,2837008101,2652222975,2921416676,4044885682
3715386150,3333154953,2974455411,3207343081,3315589233,3854193803
3759083919,3113767756,2962406533,2863485421,3241329703,3877506280
3800195194,3291123477,3042292143,3001956411,3345004248,3936425985
